CustomerID,Age,AnnualIncome,WebsiteVisits,AppSessions,PreviousOrders,AverageOrderValue,DaysSinceLastPurchase,ReturnRate,CancellationRate,LoyaltyTier,DiscountUsedLastCampaign,Year1Spending,FutureSpending,TotalEngagement,SpendingGrowth,SpendingGrowthRate,OrderIntensity,NetEngagementScore,Segment
LTV00811,64,73610.18,98,31,10,949.58,176,0.122,0.104,Silver,No,9249.97,6973.11,129,-2276.8599999999997,-0.24612121755880734,0.05649717514124294,116.39999999999999,Medium-Value Customer
LTV00812,22,31289.21,102,140,0,1872.15,257,0.367,0.181,Silver,No,311.36,719.73,242,408.37,1.3073697016263286,0.0,187.20000000000002,Low-Value Customer
LTV00813,41,85036.0,73,112,18,527.13,314,0.075,0.014,Silver,No,9264.74,5812.65,185,-3452.09,-0.37256495433716036,0.05714285714285714,194.1,At-Risk Valuable Customer
LTV00814,30,87955.66,56,189,8,592.56,250,0.126,0.019,Gold,Yes,4745.33,5737.3,245,991.9700000000003,0.20899726736236213,0.03187250996015936,238.5,Medium-Value Customer
LTV00815,56,60380.82,21,90,4,402.77,185,0.173,0.112,Bronze,No,2212.3,3474.62,111,1262.3199999999997,0.570333890570641,0.021505376344086023,86.5,Medium-Value Customer
LTV00816,39,131023.59,51,22,22,1599.22,72,0.071,0.231,Silver,No,34987.2,18521.57,73,-16465.629999999997,-0.47060523262128373,0.3013698630136986,64.80000000000001,High-Value Customer
LTV00817,30,43860.47,27,165,5,1022.41,39,0.03,0.07,Gold,No,5675.65,7147.73,192,1472.08,0.2593219592541376,0.125,187.0,Medium-Value Customer
LTV00818,44,80776.02,179,181,0,1209.12,287,0.047,0.038,Bronze,No,562.81,2533.27,360,1970.46,3.4949007644419225,0.0,351.5,High-Potential Customer
LTV00819,23,39572.31,165,213,7,1915.83,212,0.063,0.022,Bronze,No,13359.67,7118.31,378,-6241.36,-0.46714423752701023,0.03286384976525822,376.5,High-Potential Customer
LTV00820,24,94613.5,72,79,7,1767.8,329,0.047,0.27,Bronze,Yes,12703.4,5507.15,151,-7196.25,-0.5664376121658639,0.021212121212121213,126.30000000000001,At-Risk Valuable Customer
LTV00821,38,32243.75,133,209,5,1458.37,152,0.075,0.116,Gold,Yes,7189.69,6872.74,342,-316.9499999999998,-0.04407782841424117,0.032679738562091505,327.9,Medium-Value Customer
LTV00822,64,86889.53,128,147,5,1558.71,66,0.51,0.06,Silver,No,6371.07,3825.58,275,-2545.49,-0.3994761513919338,0.07462686567164178,223.0,Medium-Value Customer
LTV00823,53,41885.43,54,27,11,1418.0,242,0.08,0.12,Platinum,Yes,15910.94,9248.16,81,-6662.780000000001,-0.41872832602435656,0.04526748971193416,72.0,High-Value Customer
LTV00824,58,49049.1,73,83,3,2169.86,204,0.081,0.064,Bronze,No,6399.34,4157.31,156,-2242.0299999999997,-0.35029857788804963,0.014634146341463415,144.5,Medium-Value Customer
LTV00825,63,84784.83,61,165,8,1396.67,176,0.005,0.11,Bronze,No,11737.77,7769.74,226,-3968.0300000000007,-0.3380277490742216,0.04519774011299435,222.5,Medium-Value Customer
LTV00826,20,62251.78,115,235,4,857.37,348,0.068,0.253,Platinum,No,3698.39,2660.35,350,-1038.04,-0.2805976120387415,0.011461318051575931,321.9,Low-Value Customer
LTV00827,30,64445.56,122,79,4,1345.12,204,0.062,0.021,Silver,Yes,5973.91,5392.85,201,-581.0599999999995,-0.09725000041841626,0.01951219512195122,196.70000000000002,Medium-Value Customer
LTV00828,51,20521.46,118,248,4,1201.97,31,0.079,0.079,Bronze,No,4836.59,2293.0,366,-2543.59,-0.5257969360776751,0.125,354.20000000000005,Low-Value Customer
LTV00829,22,41883.34,161,212,9,1876.25,299,0.173,0.321,Platinum,Yes,16353.18,10542.76,373,-5810.42,-0.3552865383651152,0.03,332.59999999999997,High-Value Customer
LTV00830,39,97213.22,33,218,2,1213.42,275,0.22,0.267,Gold,No,3099.42,4116.3,251,1016.8800000000001,0.32798137026596397,0.007246376811594203,204.3,Medium-Value Customer
LTV00831,51,96477.09,68,9,1,454.01,67,0.302,0.009,Silver,No,781.1,2308.77,77,1527.67,1.95329241784938,0.014705882352941176,46.9,Low-Value Customer
LTV00832,43,36404.15,168,163,5,1827.94,52,0.265,0.183,Bronze,No,8479.6,4471.68,331,-4007.92,-0.47259863688889936,0.09433962264150944,291.2,High-Potential Customer
LTV00833,23,111653.51,42,87,11,2578.55,36,0.087,0.105,Bronze,Yes,27782.68,14264.6,129,-13518.08,-0.48654749838754263,0.2972972972972973,120.80000000000001,High-Value Customer
LTV00834,59,71166.06,142,45,3,1683.35,60,0.184,0.024,Gold,Yes,5233.96,5809.16,187,575.1999999999998,0.10987667527545575,0.04918032786885246,169.2,High-Potential Customer
LTV00835,30,79060.33,137,116,0,1615.2,86,0.035,0.02,Bronze,No,844.33,2150.99,253,1306.6599999999999,1.5457395336732398,0.0,247.5,Low-Value Customer
LTV00836,62,67063.83,68,223,18,1603.23,116,0.125,0.293,Bronze,No,28220.63,12331.92,291,-15888.710000000001,-0.562997601485102,0.15384615384615385,267.2,High-Value Customer
LTV00837,59,88200.98,151,223,2,307.97,79,0.073,0.229,Bronze,No,1015.34,1868.75,374,853.41,0.8396894739949229,0.025,345.8,High-Potential Customer
LTV00838,32,64400.29,154,131,1,1206.33,4,0.469,0.037,Bronze,Yes,1759.74,3251.5,285,1491.76,0.847234685416359,0.2,235.4,High-Potential Customer
LTV00839,47,71166.06,35,118,0,1446.03,106,0.125,0.098,Bronze,No,329.18,2878.72,153,2549.54,7.72166696953177,0.0,130.7,Low-Engagement Customer
LTV00840,54,113267.93,56,218,12,2129.86,172,0.113,0.065,Bronze,No,25194.47,12378.44,274,-12816.03,-0.5086640574674733,0.06936416184971098,268.2,High-Value Customer
LTV00841,54,137961.08,140,138,10,1037.01,181,0.038,0.236,Silver,No,10463.59,10544.51,278,80.92000000000007,0.007732744426680842,0.054945054945054944,260.59999999999997,High-Value Customer
LTV00842,22,127256.45,3,239,3,1003.41,98,0.255,0.011,Bronze,No,3504.71,5418.83,242,1914.12,0.5460006674824786,0.030303030303030304,218.4,Medium-Value Customer
LTV00843,62,100740.09,6,243,7,1482.87,249,0.323,0.092,Silver,No,9849.35,6891.51,249,-2957.84,-0.30027765510870175,0.028,214.5,Medium-Value Customer
LTV00844,58,61689.98,91,119,4,1240.8,140,0.051,0.067,Bronze,No,4965.47,4282.52,210,-682.9499999999998,-0.13751215652163404,0.028368794326241134,202.20000000000002,Medium-Value Customer
LTV00845,36,76919.61,38,128,12,1475.17,359,0.242,0.064,Bronze,Yes,16156.91,7595.34,166,-8561.57,-0.5298686525670708,0.03333333333333333,147.4,At-Risk Valuable Customer
LTV00846,26,73500.73,49,18,12,1288.35,354,0.043,0.136,Silver,Yes,15671.55,8293.66,67,-7377.889999999999,-0.4707523663985758,0.03380281690140845,61.1,High-Value Customer
LTV00847,61,103189.05,153,195,8,1540.13,140,0.148,0.031,Gold,Yes,11739.22,10185.41,348,-1553.8099999999995,-0.13234930861602248,0.05673758865248227,338.09999999999997,High-Value Customer
LTV00848,37,68013.47,65,222,13,1233.14,290,0.047,0.075,Silver,Yes,16136.8,8848.26,287,-7288.539999999999,-0.4516439663398976,0.044673539518900345,287.8,High-Value Customer
LTV00849,53,62631.67,168,185,3,1720.2,63,0.088,0.045,Bronze,No,5197.51,1942.03,353,-3255.4800000000005,-0.6262332860762027,0.046875,342.7,High-Potential Customer
LTV00850,23,87441.59,95,172,7,120.0,175,0.133,0.017,Bronze,Yes,1472.72,1140.26,267,-332.46000000000004,-0.2255923784708086,0.03977272727272727,259.0,Low-Value Customer
LTV00851,50,75078.49,119,210,7,1904.46,294,0.034,0.03,Platinum,No,13617.99,9353.33,329,-4264.66,-0.31314069545538986,0.023728813559322035,329.6,High-Value Customer
LTV00852,31,32859.96,178,234,0,2292.3,221,0.288,0.047,Silver,No,626.37,1985.68,412,1359.31,2.166679949630999,0.0,378.5,High-Potential Customer
LTV00853,48,78925.37,38,79,4,173.85,259,0.441,0.03,Bronze,No,1152.49,2471.09,117,1318.6000000000001,1.1431395157305222,0.015384615384615385,73.9,Low-Engagement Customer
LTV00854,26,65647.61,8,81,0,2204.65,1,0.119,0.026,Bronze,No,692.02,2791.58,89,2099.56,3.02958067588237,0.0,74.5,Low-Engagement Customer
LTV00855,26,87470.94,40,243,14,1714.93,285,0.42,0.056,Gold,No,20823.56,10623.0,283,-10200.560000000001,-0.48983315853972426,0.04895104895104895,249.4,High-Value Customer
LTV00856,56,95702.52,156,259,0,1257.8,309,0.084,0.356,Bronze,Yes,49.38,1698.92,415,1649.54,32.741961095672885,0.0,371.0,High-Potential Customer
LTV00857,36,40917.72,73,99,11,2560.97,89,0.089,0.127,Platinum,Yes,27785.52,14819.29,172,-12966.23,-0.4666374198712181,0.12222222222222222,161.4,High-Value Customer
LTV00858,44,65203.86,67,90,1,1840.52,273,0.34,0.025,Bronze,No,2463.39,3099.66,157,636.27,0.25818559562406923,0.0036496350364963502,121.5,Low-Value Customer
LTV00859,44,82454.7,1,118,3,764.08,169,0.053,0.036,Gold,No,2750.64,5049.32,119,2298.68,0.8353854428631652,0.01764705882352941,113.10000000000001,Medium-Value Customer
LTV00860,60,29857.8,108,38,1,1719.37,285,0.102,0.045,Silver,Yes,2179.36,3552.81,146,1373.4499999999998,0.6299189124731694,0.0034965034965034965,132.3,Medium-Value Customer
LTV00861,45,35755.68,166,208,4,699.27,312,0.303,0.105,Bronze,No,2766.56,2565.85,374,-200.71000000000004,-0.0725223662720953,0.012779552715654952,337.2,High-Potential Customer
LTV00862,43,75908.25,119,81,10,1177.52,135,0.033,0.053,Bronze,Yes,11654.97,5477.46,200,-6177.509999999999,-0.5299867793070847,0.07352941176470588,201.39999999999998,Medium-Value Customer
LTV00863,29,56403.69,135,143,0,1517.68,62,0.015,0.073,Silver,No,186.58,1418.37,278,1231.79,6.566744855528308,0.0,269.2,Low-Value Customer
LTV00864,34,119712.39,170,197,2,767.56,174,0.076,0.051,Bronze,Yes,1935.29,5573.82,367,3638.5299999999997,1.8791245113077069,0.011428571428571429,356.29999999999995,High-Potential Customer
LTV00865,48,61700.73,107,226,5,813.84,275,0.202,0.23,Silver,No,4264.26,3557.04,333,-707.2200000000003,-0.16580935277099174,0.018115942028985508,294.8,Medium-Value Customer
LTV00866,24,99553.61,70,236,30,547.49,308,0.009,0.094,Bronze,Yes,16719.57,10720.54,306,-5999.029999999999,-0.35878142910199823,0.0970873786407767,325.70000000000005,High-Value Customer
LTV00867,29,107081.69,89,108,1,1881.49,197,0.108,0.156,Bronze,No,2414.05,3950.22,197,1536.1699999999996,0.6360820686942297,0.005050505050505051,171.6,Medium-Value Customer
LTV00868,31,76818.17,83,128,16,884.44,85,0.272,0.034,Gold,Yes,12798.83,8508.75,211,-4290.08,-0.3351669514360738,0.18604651162790697,196.4,High-Value Customer
LTV00869,39,32417.89,131,156,23,1252.79,258,0.574,0.038,Bronze,No,22939.39,10611.36,287,-12328.029999999999,-0.5373940896384063,0.0888030888030888,248.79999999999998,High-Value Customer
LTV00870,40,92099.42,28,144,4,2198.09,273,0.371,0.253,Gold,No,8277.06,4964.49,172,-3312.5699999999997,-0.4001625984832195,0.014598540145985401,113.60000000000001,At-Risk Valuable Customer
LTV00871,59,88784.12,81,55,9,1953.09,137,0.236,0.027,Bronze,Yes,16049.62,8896.55,136,-7153.0700000000015,-0.4456569278943742,0.06521739130434782,118.7,High-Value Customer
LTV00872,22,18000.0,170,107,3,1108.52,201,0.151,0.152,Platinum,No,3479.88,3852.22,277,372.3399999999997,0.1069672036956171,0.01485148514851485,249.7,High-Potential Customer
LTV00873,50,81459.63,7,238,45,1504.57,212,0.093,0.074,Gold,Yes,65634.79,32373.03,245,-33261.759999999995,-0.5067625452516074,0.2112676056338028,273.3,High-Value Customer
LTV00874,32,84780.14,118,142,5,1857.75,171,0.098,0.278,Gold,Yes,9334.7,7801.75,260,-1532.9500000000007,-0.16420300566642038,0.029069767441860465,227.39999999999998,Medium-Value Customer
LTV00875,56,88432.99,160,62,6,2837.94,249,0.023,0.212,Platinum,No,17428.63,9965.3,222,-7463.330000000002,-0.42819784470467825,0.024,204.5,High-Value Customer
LTV00876,61,50844.3,83,189,0,1603.24,199,0.054,0.18,Silver,No,715.22,4429.02,272,3713.8,5.185278266454441,0.0,248.60000000000002,Medium-Value Customer
LTV00877,21,44595.63,129,109,0,685.97,175,0.45,0.049,Bronze,No,125.39,770.71,238,645.32,5.10578368541815,0.0,188.1,Low-Value Customer
LTV00878,27,91081.58,28,194,3,1412.3,5,0.137,0.186,Gold,No,4146.3,5593.09,222,1446.79,0.3488510597256046,0.5,192.70000000000002,Medium-Value Customer
LTV00879,38,61821.05,46,108,2,2356.64,9,0.191,0.039,Gold,No,4759.49,4660.97,154,-98.51999999999953,-0.020695348588065415,0.2,133.0,Medium-Value Customer
LTV00880,57,46976.0,100,250,0,1072.74,34,0.235,0.036,Bronze,No,785.3,1247.43,350,462.1300000000001,0.5877273305354193,0.0,322.9,Low-Value Customer
LTV00881,65,87964.84,120,182,15,1696.01,11,0.016,0.019,Bronze,No,25766.63,12825.39,302,-12941.240000000002,-0.502228571273338,1.25,313.5,High-Value Customer
LTV00882,33,50852.55,67,207,16,1799.68,339,0.254,0.04,Bronze,No,26736.31,12296.19,274,-14440.12,-0.5400737770553582,0.047058823529411764,260.6,High-Value Customer
LTV00883,44,72412.62,66,241,18,1662.14,29,0.053,0.069,Bronze,No,29907.84,13100.0,307,-16807.84,-0.56196896970929,0.6,312.8,High-Value Customer
LTV00884,32,66581.36,21,101,1,1314.26,121,0.405,0.285,Silver,No,1742.41,1111.3,122,-631.1100000000001,-0.3619974647386444,0.00819672131147541,54.0,Low-Engagement Customer
LTV00885,34,77276.27,59,25,0,1293.51,288,0.056,0.368,Bronze,No,530.65,1088.98,84,558.33,1.0501833913288818,0.0,41.60000000000001,Low-Value Customer
LTV00886,38,103120.78,15,15,1,1644.51,259,0.142,0.119,Bronze,No,2192.39,1883.25,30,-309.1399999999999,-0.14094164740424633,0.0038461538461538464,4.900000000000002,Low-Engagement Customer
LTV00887,38,18000.0,50,27,6,876.05,262,0.043,0.179,Silver,Yes,5717.12,4111.28,77,-1605.8400000000001,-0.28083356068078325,0.022813688212927757,60.800000000000004,Medium-Value Customer
LTV00888,64,80412.8,46,146,10,1305.62,35,0.102,0.13,Bronze,Yes,13326.28,8315.55,192,-5010.730000000001,-0.37597544285105444,0.2777777777777778,178.8,High-Value Customer
LTV00889,60,91805.73,91,101,4,2543.49,53,0.203,0.057,Silver,No,9600.9,7119.54,192,-2481.3599999999997,-0.25842385361230585,0.07407407407407407,170.0,Medium-Value Customer
LTV00890,49,89765.03,92,161,0,1773.24,206,0.38,0.105,Bronze,Yes,5.69,2996.94,253,2991.25,447.12257100149475,0.0,204.5,Low-Value Customer
LTV00891,63,52340.42,176,89,4,1814.13,359,0.219,0.021,Bronze,No,7103.41,3069.67,265,-4033.74,-0.5677797311810552,0.011111111111111112,245.0,High-Potential Customer
LTV00892,29,68898.24,101,51,5,1618.66,88,0.225,0.036,Gold,Yes,7850.38,6114.98,152,-1735.4000000000005,-0.2210312072527378,0.056179775280898875,130.9,Medium-Value Customer
LTV00893,63,53630.89,165,227,12,478.66,163,0.09,0.081,Silver,No,6244.46,5114.7,392,-1129.7600000000002,-0.18089300067569086,0.07317073170731707,386.9,High-Potential Customer
LTV00894,23,113561.58,65,179,2,1135.13,116,0.237,0.018,Silver,Yes,2825.44,7458.73,244,4633.289999999999,1.6392670638683287,0.017094017094017096,220.5,Medium-Value Customer
LTV00895,64,55545.4,110,77,26,1725.18,145,0.022,0.109,Silver,Yes,44671.6,21360.34,187,-23311.26,-0.5218245636027453,0.1780821917808219,199.9,High-Value Customer
LTV00896,56,34547.69,10,59,12,1642.39,146,0.4,0.001,Gold,No,16881.41,7864.74,69,-9016.67,-0.5340866617976936,0.08163265306122448,40.9,Medium-Value Customer
LTV00897,51,39680.05,172,34,2,1393.99,26,0.139,0.109,Silver,Yes,3306.51,4455.21,206,1148.6999999999998,0.34730053726217,0.07407407407407407,183.2,High-Potential Customer
LTV00898,24,87956.65,61,254,1,1390.8,121,0.066,0.035,Bronze,Yes,1468.02,4456.68,315,2988.6600000000003,2.0344583463805805,0.00819672131147541,305.9,Medium-Value Customer
LTV00899,43,68664.12,42,218,2,1746.8,225,0.255,0.246,Bronze,No,3466.09,3853.07,260,386.98,0.11161521621878867,0.008849557522123894,211.9,Medium-Value Customer
LTV00900,20,81719.84,74,175,17,1138.71,24,0.166,0.097,Silver,Yes,18878.09,12674.69,249,-6203.4,-0.32858575280906016,0.68,239.70000000000002,High-Value Customer
LTV00901,46,39569.91,42,7,6,1015.41,40,0.069,0.159,Silver,Yes,6516.12,5711.78,49,-804.3400000000001,-0.12341954728469019,0.14634146341463414,32.2,Medium-Value Customer
LTV00902,23,52197.56,159,209,1,731.12,206,0.045,0.524,Bronze,No,1458.64,2998.89,368,1540.2499999999998,1.0552259461237015,0.004830917874396135,312.1,High-Potential Customer
LTV00903,31,74431.35,141,55,17,2675.96,175,0.219,0.008,Silver,No,41532.16,20306.04,196,-21226.120000000003,-0.5110644121468244,0.09659090909090909,190.29999999999998,High-Value Customer
LTV00904,58,96768.1,90,0,9,1664.64,90,0.021,0.026,Silver,No,15155.44,8538.15,90,-6617.290000000001,-0.43659922778700017,0.0989010989010989,94.30000000000001,High-Value Customer
LTV00905,22,98840.79,125,212,6,1206.89,238,0.208,0.055,Silver,No,7160.47,6200.39,337,-960.0799999999999,-0.13406186160104,0.02510460251046025,316.7,Medium-Value Customer
LTV00906,41,114294.77,173,232,1,308.9,10,0.102,0.031,Bronze,No,1020.74,3378.67,405,2357.9300000000003,2.307759312545266,0.09090909090909091,392.7,High-Potential Customer
LTV00907,19,85712.87,92,40,20,1262.77,3,0.431,0.102,Bronze,No,21072.02,12563.92,132,-8508.1,-0.40374374437076416,5.0,98.7,High-Value Customer
LTV00908,30,18000.0,175,108,0,1261.02,344,0.044,0.026,Gold,Yes,111.1,3207.43,283,3096.33,27.62114183764496,0.0,276.0,High-Potential Customer
LTV00909,24,112778.03,51,169,4,1051.74,150,0.056,0.017,Gold,No,4933.93,5953.18,220,1019.25,0.20653788402267104,0.026490066225165563,216.70000000000002,Medium-Value Customer
LTV00910,32,40632.17,77,256,23,2008.17,67,0.107,0.182,Bronze,No,44235.95,21258.19,333,-22977.76,-0.5194245986669515,0.3382352941176471,327.1,High-Value Customer
LTV00911,55,79016.6,82,119,3,1406.19,167,0.117,0.206,Gold,No,4873.58,4699.82,201,-173.76000000000022,-0.03564614797582565,0.017857142857142856,171.70000000000002,Medium-Value Customer
LTV00912,52,58551.29,26,51,10,1673.49,225,0.02,0.144,Bronze,Yes,16923.79,9609.93,77,-7313.860000000001,-0.43213889212214746,0.04424778761061947,70.6,High-Value Customer
LTV00913,30,66138.55,80,103,8,525.64,302,0.204,0.023,Gold,No,4304.75,3824.1,183,-480.6500000000001,-0.11162979736399004,0.026402640264026403,168.29999999999998,Medium-Value Customer
LTV00914,49,82408.76,33,163,26,1681.29,273,0.125,0.02,Silver,Yes,41558.74,22970.56,196,-18588.179999999997,-0.44726410704205555,0.0948905109489051,207.5,High-Value Customer
LTV00915,44,73524.67,52,79,12,1519.46,68,0.022,0.035,Gold,No,18305.44,9106.77,131,-9198.669999999998,-0.5024827328524825,0.17391304347826086,137.3,High-Value Customer
LTV00916,27,68433.29,10,12,4,2344.51,86,0.144,0.086,Silver,Yes,9656.57,7360.92,22,-2295.6499999999996,-0.23770472282365024,0.04597701149425287,3.0000000000000018,Medium-Value Customer
LTV00917,24,77452.24,4,244,2,1887.06,92,0.131,0.039,Gold,No,3977.21,3764.65,248,-212.55999999999995,-0.05343106573056725,0.021505376344086023,233.0,Medium-Value Customer
LTV00918,28,67168.24,29,253,2,1860.77,356,0.221,0.03,Bronze,No,3558.34,2155.65,282,-1402.69,-0.39408710603651237,0.0056022408963585435,258.9,Low-Engagement Customer
LTV00919,38,97041.6,53,97,2,560.14,9,0.261,0.071,Bronze,Yes,1440.23,3853.38,150,2413.15,1.6743684214178167,0.2,118.80000000000001,Medium-Value Customer
LTV00920,58,86965.22,145,23,6,1405.77,118,0.022,0.044,Gold,Yes,9024.73,6289.93,168,-2734.7999999999993,-0.30300042212652045,0.05042016806722689,167.4,High-Potential Customer
LTV00921,51,60805.03,111,244,8,2315.12,75,0.02,0.077,Silver,No,18980.4,11625.58,355,-7354.8200000000015,-0.3874751072102164,0.10526315789473684,353.3,High-Value Customer
LTV00922,48,74866.47,63,180,1,2211.02,203,0.26,0.004,Silver,Yes,2204.15,3868.45,243,1664.2999999999997,0.7547332381017163,0.004901960784313725,217.6,Medium-Value Customer
LTV00923,19,48522.3,139,141,4,2080.59,354,0.063,0.005,Bronze,No,8873.99,6585.61,280,-2288.38,-0.2578459243334359,0.011267605633802818,277.2,High-Potential Customer
LTV00924,45,44491.49,25,172,1,1403.01,97,0.015,0.248,Bronze,No,2201.03,4913.38,197,2712.35,1.2317497945077949,0.01020408163265306,171.7,Medium-Value Customer
LTV00925,51,95901.83,30,201,10,980.06,25,0.493,0.046,Bronze,No,8562.51,5416.83,231,-3145.6800000000003,-0.3673353566469824,0.38461538461538464,187.1,Medium-Value Customer
LTV00926,29,85285.17,86,22,19,1971.66,283,0.267,0.085,Silver,Yes,34332.32,19518.77,108,-14813.55,-0.43146278891758794,0.06690140845070422,91.8,High-Value Customer
LTV00927,22,56936.45,114,151,13,1015.53,344,0.099,0.142,Silver,Yes,13173.35,7527.74,265,-5645.610000000001,-0.4285304398319462,0.03768115942028986,253.90000000000003,At-Risk Valuable Customer
LTV00928,65,42488.84,173,71,4,1630.54,15,0.107,0.144,Bronze,No,6784.81,3705.24,244,-3079.5700000000006,-0.4538249671004641,0.25,222.9,High-Potential Customer
LTV00929,31,70337.49,174,18,10,1894.45,333,0.004,0.159,Gold,Yes,19118.51,10727.77,192,-8390.739999999998,-0.43885748118021844,0.029940119760479042,185.7,High-Value Customer
LTV00930,48,114096.4,2,186,1,919.86,249,0.156,0.171,Silver,No,1413.62,1974.36,188,560.74,0.3963891363051562,0.004,156.3,Low-Engagement Customer
LTV00931,34,64927.46,54,77,2,879.07,98,0.278,0.184,Bronze,Yes,2106.01,3084.33,131,978.3199999999997,0.4643167331906349,0.020202020202020204,86.79999999999998,Low-Value Customer
LTV00932,55,39999.84,171,61,3,1751.23,121,0.087,0.073,Bronze,Yes,5922.15,3890.27,232,-2031.8799999999997,-0.3430404430075213,0.02459016393442623,219.0,High-Potential Customer
LTV00933,33,57703.97,130,180,19,1170.74,124,0.132,0.211,Bronze,Yes,21755.47,11269.2,310,-10486.27,-0.4819839799379219,0.152,294.7,High-Value Customer
